36738518,朝阳,2
478288,天津,7
19788062,null,1
17351567,江苏 南京,3
17297680,邢台,57
34414297,四川成都,8
949165,北京,38
5361573,北京,59
48408717,浙江宁波,7
17337003,广州,5
5089418,顺义区,7
799727,重庆,125
43418880,北京,2
17523762,null,2
60117979,null,1
19022375,青岛,31
19276138,北京,3
17693749,广州,2
314374,山东济南,13
17205145,北京,10
31984744,北京,22
5335482,南京,8
91530016,哈尔滨,3
66048985,绵阳,3
5206829,大连,8
34678270,台北市,15
19674888,大连,4
17488396,徐州,3
17253402,天津,7
10299050,辽宁沈阳,3
36302931,北京,16
17321941,辽宁,12
19153911,广东珠海,14
19279219,哈尔滨,12
17391736,重庆,71
65742148,天津市,2
74241472,北京,1
41461861,大连,1
5627785,青岛,13
636440,江苏  江阴,6
19876069,南京,1
11013972,杭州,4
756982,null,
66290678,津,14
403081,大连,10
87231190,哈尔滨,9
17142923,null,1
13059286,null,1
49901723,北京,30
71086169,天津,2
17131387,上海、襄樊,2
4766067,南京市,2
73197955,广州,7
79812658,石家庄,3
42179175,郑州,1
83313586,null,10
451389,北京,21
5588887,秦皇岛,1
39505962,美丽的夏都——西宁,10
74093796,null,1
19494302,广州,4
19554161,石嘴山市,18
5568686,上海,22
17502052,西安,7
338537,两个胖子,7
17610415,常州,1
88417864,苏州,1
5159470,广东,27
343900,福州,2
50429120,北京,2
50253105,上海,2
113533,河南省南阳市,11
73403314,景德镇,6
18148348,在武汉的潍坊人,12
5902864,上海,10
19294868,淄博,2
19208274,珠海,6
894525,北京,47
5136978,Shanghai,7
5537427,海淀区,6
89524177,沈阳,3
43733912,BJ,1
19213969,南京,1
323247,武汉,21
5138617,上海市,17
89708029,沈阳,3
90429502,北京,4
78771507,广东广州,87
45503757,北京,2
69036863,广州市,2
17073202,长沙,5
72941055,长春,7
5409121,舟山,3
5107522,合肥,7
19037883,郑州,63
19225306,新乡,2
894325,山东济南,50
19483635,烟台,1
76080744,辽宁省盘锦市,3
52785495,常州,1
1127066,天津,11
5307239,大连,13
17748458,北京,1
13006816,淄博,1
5001586,合肥--苏州,15
51892507,安徽蚌埠,33
19954066,常州,2
17340866,郴州,1
5057474,北京市,24
17177378,SGP,34
17432492,null,2
17409109,上海,34
75524872,北京,60
17150497,河北衡水,12
10319097,北京,4
49638890,江苏·苏州,6
5713881,海淀区,1
51086708,北京,3
63827533,东营—吉林,5
51635593,上海,5
17078983,北京市,5
1094045,北京化工大学,2
226458,上海,6
56810531,福州,3
692165,沈阳,37
19182490,大连,27
17172829,天津河东区,3
17648456,北京,7
17472097,北京,25
79831905,扬州,14
81531259,null,2
17601864,北京,16
960940,山西,2
453730,本溪,56
67920456,南京,4
17395971,青岛,2
17448007,北京,1
17067681,钵破摸佛,8
10674574,上海,3
83504567,null,2
19630075,上海,63
88363814,^o^)/阿(浙江宁波,2
76866435,null,4
74151661,南京,3
34726266,上海市,106
39448167,台州,1
17387117,天津静海蔡公庄镇,5
831368,苏州,4
17583024,北京,2
56608572,null,1
58988818,深圳,4
311884,上海,2
19928841,广州,91
814639,湖岸,28
1143811,常州,34
41725439,辽宁锦州,6
81626207,上海,11
46724526,BJ)(北京,12
604900,null,2
70490011,张家口,11
5399128,江门,6
17770612,北京-保定-狼牙山,7
194001,成都,18
36897174,辽宁本溪,16
60719360,黄冈,20
5315017,温州,3
59075342,广州,11
2824750,唐山市,7
17437701,武汉,1
182809,木卫2,19
898549,北京,255
19040076,广州,2
184096,珠海,3
93144446,上海,1
10852173,北京,9
17538900,四川江油,54
45011622,北京,2
19313695,河北邢台,60
63964170,南京,13
48254078,合肥,4
5661903,广州,9
75533488,大连,2
65025461,苏州,2
17646731,苏州,1
19975348,潍坊,2
70511705,合肥,2
17690918,天津,1
89645305,枣庄,1
5222951,海淀区,3
86536321,深圳,8
61137612,辽宁省,9
19123996,天津,13
76090311,null,5
54146033,杭州,8
10394927,天津市,6
17328627,厦门,12
965143,北京,29
36658351,湖北省,6
45031855,海淀,13
854583,武汉,3
19785712,北京,8
1133645,沈阳师范,4
19349419,淄博,3
17305403,晋中,2
249862,北京,3
87145514,辽宁朝阳,11
64494479,延安,4
31557560,武汉,6
1019324,枣庄,7
67720272,南宁,8
35350152,null,1
58022375,北京,11
19845432,天津,8
87871334,济南,13
79386041,宁波,3
50589103,北京,2
974721,北京,11
388803,未想好,17
32598551,北京,2
67444248,哈尔滨,6
63469367,南昌,3
256456,天津市,5
10317092,南京,10
519397,北京,21
13026425,山东,1
59774688,南京,1
77877568,北京朝阳,153
777832,广州,6
19437689,天津,2
19158563,大连,6
69809320,北京,2
384018,上海,2
62958694,上海,4
81874278,null,1
5549832,北京,17
19204656,宁波,309
1065785,null,1
1063388,苏州,6
35784589,沈阳于洪区,42
53163921,武汉,12
47639091,null,1
17143164,上海,1
84827926,北京,3
522422,郑州,9
17374717,泸沽湖,4
92910052,上海,4
5115034,武汉,1
17674424,null,4
19013249,null,1
61350436,null,3
82091725,苏州,5
17356418,北京,15
49332575,南岸区,1
10140711,北京,22
5458880,唐山,25
896189,徐州,3
35487212,null,3
596212,wh,12
5089093,海淀区,2
17504862,河北秦皇岛,15
17089795,北京,2
5274850,北京,7
20004202,上海,3
19327936,皖,4
79488014,安徽省安庆市,4
62388146,null,1
1042948,null,
43777599,山东省淄博市,30
46580119,郑州,1
44323197,辽宁沈阳,1
598497,厦门,6
19304600,苏州,1
41581328,淮南,5
19324154,上海,19
19645082,厦门,1
418476,广州,26
47450562,沈阳,7
17811746,苏州,3
17785193,null,1
49863464,芜湖,21
45976770,南京,6
10531329,北京,11
44719050,北京,8
5031959,上海,14
44581748,null,1
17518355,沈阳,7
34886642,北京,2
58773529,绵阳,45
1011230,北京市,15
66637740,河北高碑店,41
79772971,中山,1
17172449,北京,7
52280317,西安,2
46869074,沈阳,3
32895799,上海,1
17537859,上海,12
17626114,居住长沙,6
5046621,南京,21
17627977,天津市,25
853843,上海,63
5238810,闵行区,9
90203319,徐州,4
3303363,北京,266
51745498,绍兴,1
17370754,上海,3
17577758,北京,4
966257,null,12
17533248,null,4
19128519,天津,9
76452446,邵阳,2
77750913,石家庄,2
17433385,邯郸,9
58744764,北京,5
83963304,武汉,1
10277828,南京,2
19034712,河北保定,6
17681000,惠州市,1
5209359,青岛,5
70856465,平顶山,1
36768495,河北,3
63137134,杭州,7
42007171,北京,5
17728796,山东 淄博,2
77242831,null,4
1146612,天津,38
64447042,青岛,1
827652,大连,38
90334396,大连,1
87440094,广州,52
55979569,null,1
90013172,null,10
46033305,美国,1
43052073,马鞍山,1
2024067,廊坊市,2
17511293,天津,1
19592943,泰山,2
52087253,北京,1
307892,湖南,53
32786499,河北区,1
74679938,河南濮阳,11
49675044,苏州,40
17561265,上海,3
75095418,null,1
17518645,北京,6
19211432,青海 西宁,1
19746625,北京,7
208364,北京,20
45108470,上海,4
71270070,太原,1
90507362,哈尔滨,1
80501384,null,1
17631986,南京,1
52242735,山西太原,9
525826,北海,6
412487,上海,39
67534321,大连,1
36952713,null,3
5019104,大连,4
830576,大连,7
52753523,null,1
47451987,北京,5
44929800,null,1
17549870,北京,6
17394018,null,2
45328011,null,2
48478816,heyuan,15
361953,应城/上海两边跑,25
714972,石家庄—重庆,7
89810584,null,7
88456614,上海,2
19256692,天津,1
295519,北京,52
316657,四川-乐山,2
45729601,广西桂林,2
5526169,扬州,1
68887823,武当山,8
67381821,北京,15
86713105,null,1
5432887,上海,1
5199632,南京,2
213734,大北京,6
19891863,北京 丰台区,14
83161540,苏州,83
656226,山东青岛,5
53585678,null,3
16161837,南京 济南,4
823136,山东淄博,13
69317749,沈阳,2
267129,上海,4
5119080,新加坡,9
17745254,宁波,5
72991537,沈阳,55
17159138,甘肃 兰州,3
63277462,铁岭,7
39710155,北京,4
42253132,重庆,16
5131692,北京,37
17202820,上海,4
3507604,重庆,15
44119198,杭州,3
78169667,山东济南,2
19962960,山东济南,3
19330032,北京,20
33859005,null,1
37482609,山西大同,14
637719,天津,1
684632,null,1
19572420,南昌,8
17152186,四川  天津  曲阜,7
78496442,无锡,13
42542415,null,2
45832143,杭州,2
17493626,天津市,16
19432975,北京,5
76657451,江苏苏州,1
63510183,null,1
20031484,晋城,2
17528738,威海,9
1129193,浙江永康,3
50775595,null,1
741072,北京,1
5577495,通州区,8
86557194,null,1
32129203,天津,1
13038073,上海,23
90350366,null,1
494864,济南,16
89841096,石家庄,5
5570681,深圳,7
64887633,广州,60
61558467,赣州,1
47515577,镇江,3
17665156,北京,1
748423,生活在芜湖,3
1383643004,济南,1
13022970,北京,1
85565359,杭州,3
17436583,杭州,20
67098255,福建,8
642610,天津,5
82752254,null,8
90460937,美国,1
10930363,浙江金华,3
5338635,北京,23
17521962,山东潍坊,9
80916827,九江,3
17721196,null,2
19442751,大连,2
13092092,亳州,5
72835774,北京,1
10759447,浙江,15
2605108,大连市,5
10349928,上海,30
5259748,天津,58
444730,null,6
66288292,江苏南通,16
1100709,南昌——济南,6
5033504,青岛,12
911663,天津,3
415068,厦门,9
19026379,北京,5
438907,天津,5
49986325,null,1
45758287,连云港,1
19030873,柳州,31
93127941,济南,4
72430932,徐汇区,4
5365333,宁波,7
91670108,红色故都,1
194115,海南,50
5005375,大连,2
90443283,贵阳,3
37979916,辽宁 葫芦岛,9
19616908,null,2
89006574,null,1
17487294,四川省,28
83465384,天津,4
5394607,海口,2
83641196,null,3
83604640,浙江省宁波市,5
17591244,上海,1
49902954,null,2
32481340,潍坊,58
86318056,南京,9
362241,沈阳,2
54032470,石家庄,3
782407,广东顺德,27
86485515,深圳,1
41373380,广州,2
82972241,湖北武汉,2
91567918,保定,1
17287485,北京,1
205613,上海,2
280485,北京,6
10017787,石家庄,74
55572235,北京,3
49560956,北京,3
19951949,济南,6
542659,北京,3
17204454,北京,4
19592493,北京,16
70485851,厦门,5
1089189,重庆市,3
431416,哈尔滨市,27
19201779,南京,10
71571720,大庆,1
60585236,无锡,50
89646646,北京,3
84383213,null,
78804514,null,5
72026119,济南,7
32196966,东城区,3
13117454,上海,49
81926261,null,1
19818996,厦门,11
69019097,河北廊坊,1
30420691,北京,3
85845464,无锡,17
80781094,大连,2
82219475,陕西咸阳,21
5302179,资阳,4
67316501,湖南株洲,3
19767755,江苏镇江,23
19432371,北京,4
19588575,杭州,42
76996281,深圳,7
31545345,胡同儿里的北京,1
60294512,唐山,8
19599667,成都,7
68326789,沈阳,1
64969842,null,3
5610965,西安,2
620550,北京,10
40832678,宁波,2
90446341,null,4
90543422,辽宁,6
54511487,合肥,2
30477624,重庆,4
47246887,沈阳,7
45712985,null,1
5399966,三亚,5
5391892,广州,2
90467678,青岛,1
5281342,绍兴,4
87428852,江苏盐城,1
1074259,上海,37
86302814,徐汇,1
33329056,上海,137
800482,台灣,38
40715819,沈阳,7
30902979,天津,2
19043671,苏州,41
239758,泉州,3
123979,武汉,5
17140763,济南,73
19381132,大连,31
17064522,山东,6
85220910,北京,9
68605982,长春,1
960782,中山,1
5455018,佛山,4
859985,青岛,8
613302,北京,29
55586796,上海,2
71065567,西安,1
65249765,唐山,1
32834928,上海青浦区,6
72369761,石家庄,3
19722166,null,58
17206269,上海,6
19777028,河南,2
75840063,null,3
59899158,山东泰安,4
5743651,中山,3
86917012,苏州,2
43365288,武汉,29
19510106,福州,1
37739153,null,1
950357,上海市,12
17754163,金华,5
607108,辽宁营口,5
90208761,海淀,1
394948,null,4
74529433,上海,1
786738,南京,10
40512844,山东济南,2
17491559,温州,5
17202749,合肥,31
42595589,沈阳,1
76751439,沈阳,41
17740755,辽宁,11
87447004,成都,2
78835899,北京,6
87826005,北京,2
41318360,合肥,1
37686659,天津,2
17402993,深圳,147
106859,null,27
49527026,GZ,2
59265849,上海 北京,11
90160674,九龙城区,2
44552678,宁波奉化,7
65966252,龙口,5
19829998,怀化,26
74622866,长沙,1
5252578,朝阳区,15
37258596,杭州,6
3094261,北京,5
59092114,滁州,1
19239055,null,11
68605116,北京,5
17377317,杭州,1
1016289,Gamma星云第47号行星（喵星）,28
48323784,上海市,17
945978,大兴安岭,7
75314186,天津,5
19498117,沈阳,6
17348701,云南,4
114449,济南市,13
70855011,东莞,5
17123702,北京,4
54496397,null,5
70613520,辽宁阜新,1
53201638,沈阳,2
65484879,null,3
866923,北京,1
17458359,广州,3
19142900,打工在上海,1
5437797,杭州,24
