5286183,null,3
75155241,北京,1
65060878,null,1
35393798,null,1
64452397,南京,3
19949042,潍坊,2
56513567,重庆,12
34459112,和平,1
54375314,上海,2
82590694,海南,1
65567043,上海,3
43095772,北京,2
34501285,北京,13
53560629,null,1
64726130,null,2
73573995,深圳,3
72755120,南京,4
5242636,广州,18
66501588,北京,10
41987749,成都,6
380279,null,1
62164470,广西,3
558184,泸州,16
17066824,上海,12
55961883,西安,1
91541222,北京,1
78488951,北京,1
68689884,常州,4
62882981,成都,1
59167578,深圳,1
13144611,null,2
680477,汕头,2
61487870,泾县,3
671075,北京,17
37056218,null,1
76891582,广州,1
78054631,null,1
62395858,广州,18
58492106,null,1
47200049,北京,4
31523055,深圳,2
75523785,北京,1
47626374,上海,6
42068732,成都,2
49213486,null,5
63206403,绵阳,5
19408498,天津,5
63146023,北京,5
49755497,北京,1
154350,null,
50739082,上海,8
34336956,null,1
69855959,广东,11
60499285,郑州,3
737599,福建,70
65321804,齐齐哈尔,1
68308275,null,1
19497115,深圳,19
4749636,台州,16
145306,上海,9
50214720,沈阳,1
87813381,南宁,9
70547504,null,1
55326079,东莞,4
74880714,无锡,1
63228112,绍兴,3
5536760,厦门,1
75525813,悉尼,2
17373259,杭州,3
66404476,null,1
48673742,长沙,4
851217,天津,3
48113163,武汉,3
48817704,运城,2
78496442,无锡,13
90508366,null,3
37598922,佛山,1
68550407,长沙,5
17718527,null,2
5598043,佛山,6
86893312,null,1
92969236,上海,1
76056254,厦门,1
10918932,上海,5
50537777,杭州,3
155988,深圳,6
87845344,大连,8
47461133,苏州,1
75845563,上海,13
75139859,北京,33
33580533,成都,1
818609,null,5
92984079,上虞,2
50609984,绵阳,6
66456585,长沙,3
93004703,成都,12
76621435,南京,1
19164188,武汉,18
71917252,上海,4
41775345,武汉,1
5424081,北京,3
73041042,沈阳,4
60566773,上海,3
53007574,null,1
59409778,苏州,4
44315673,郑州,1
52449543,null,2
89434009,宁波,21
62809074,青岛,2
17152465,成都,5
56420329,广州,1
39493514,塔城,1
37877114,成都,21
91539536,大庆,1
17521962,潍坊,9
853626,北京,30
93021021,重庆,2
66143161,成都,3
90147685,宝鸡,1
89132281,null,1
19882382,null,4
65961175,兰州,7
168686,上海,14
43955398,石家庄,5
73961158,null,2
17291813,哈尔滨,2
71281864,金华,3
352637,青岛,4
81426936,梧州,3
43061990,静安,3
33943052,万州,1
88167850,null,3
86956142,福州,4
39404004,天津,1
78655573,西安,1
67965506,南宁,1
876928,null,1
57947795,浙江省,4
57552915,null,21
31235007,广东,2
58236873,广州,1
59799646,北京,1
19242320,武汉,13
40745608,包头,1
5755344,null,2
30388186,成都市,34
284974,重庆,10
55826846,null,4
19000485,null,22
48307023,成都,1
48986417,武汉,1
19048311,null,6
19668973,null,1
91444106,鞍山,1
35795691,青岛,15
52776663,null,2
80129561,上海,4
44149633,null,1
51702364,北京,2
19638816,福建,4
64535618,成都,8
47140703,广元,1
40389166,昆山,3
49808366,null,1
860883,null,2
1007084,西安,1
62568926,北京,5
90538633,重庆,1
82150637,海口,3
42576157,西安,2
82780657,无锡,11
5096171,哈尔滨,3
67228678,沈阳,1
5005305,深圳,6
34806818,null,8
71336067,上海,2
92715228,哈尔滨,2
57550607,长春,1
52700517,玉林,1
5679701,null,1
80695122,null,4
42103275,null,2
8729332,天津,30
5505689,沈阳,3
41052651,深圳,3
19318502,沈阳,1
77516710,大庆,7
10677071,郑州,10
86137700,null,10
40229995,null,3
5393717,佛山,6
753729,深圳,8
55250603,苏州,4
568359,null,
43105544,成都,6
89897968,null,3
72433069,null,
35500195,广州,4
41486992,恩施,2
86796088,郑州,3
90547295,上海,4
31650412,厦门,15
31438224,杭州,31
46683242,MALAYSIA,58
44207892,null,1
5210466,北京,1
5331131,null,
72550349,佛山,1
75242116,北京,7
80602201,上海,1
44157015,哈尔滨,14
268710,福州,2
32679763,null,2
76842462,null,2
61914398,北京,19
47889039,上海,4
37261967,null,1
49518329,青岛,2
30061640,null,2
73407885,襄阳,6
17785670,null,9
78529465,深圳,1
39366255,上海,2
42225143,null,1
33212622,上海,1
51538805,深圳,1
83835587,乌鲁木齐,11
30946230,上海,9
85961217,null,1
69758306,上海,3
82311914,null,1
80136972,天津,4
43914755,德阳,6
45719246,null,1
42974974,上海,1
92948823,深圳,1
37686125,贵阳,1
743609,广州,3
67572267,null,1
933769,泉州,2
33645777,江门,1
63327373,金华,1
303435,null,2
36978649,本溪,55
43493174,自贡,3
57679501,null,8
17538065,烟台,4
81675447,null,1
5307953,衢州,6
65657117,潍坊,5
72211430,上海,23
46300411,长沙,7
32535290,重庆,2
39460929,天津,4
59904367,杭州,62
92776570,宁波,1
5566946,成都,3
10824757,阿尔山,7
17540810,东莞,9
56834254,广州,2
72431195,上海,2
49567224,长沙,2
19732057,杭州,2
92876759,重庆,1
49341641,北京,149
46325048,null,3
41526868,广东,2
86617730,宁波,10
59619408,南京,1
45140121,普陀,6
64692120,温州,4
17703192,广州,1
17203421,佛山,6
42290737,福建,1
77232132,null,1
69218365,null,1
89616804,上海,2
10139323,昆明,7
13027827,宣化,14
1098546,广州,4
89989163,山东,1
53731897,null,1
63950764,宁波,2
19391260,资阳,9
38857721,东营,9
78325529,潍坊,1
78695823,江苏,7
31606383,null,3
57789035,佛山,2
35953927,天津,3
51629217,北京,1
59912449,长春,4
36606159,成都,2
51627522,null,1
85961295,null,1
10490370,深圳,22
83756785,广州,1
5305783,回 家,4
54369360,天津,2
90342018,长沙,4
19772841,天津,3
45190210,广州,2
89929181,台州,5
126290,null,5
17300707,武汉,1
5586402,上海,9
57517964,岳阳,4
63481339,null,2
19803647,深圳,2
5653999,朝阳区,1
5206309,北京,55
49432431,遵义市,3
34045297,北京,4
74424027,成都,3
75464548,德阳,2
44403445,济南,1
38214286,null,1
77258117,赤水市,6
33168104,广州,1
70879214,郑州,1
88194975,江油,2
45901391,null,3
78833253,北京,2
897244,null,3
17392600,苏州,5
50891966,北京,320
1440464,上海,44
33167376,深圳,11
45577307,佛山,1
77310440,北京,4
76483038,深圳,1
37915123,杭州,3
37727929,广州,2
46964387,天水,2
46704689,天津,1
64335485,福州,1
19409960,南宁,3
49768525,北京,5
