93115583,杭州,9
80435286,北京,21
65332908,山东,2
17435116,长沙,2
45463358,null,1
92631676,杭州,3
53876276,连云港,2
346454,西安,54
30641605,广州,17
17688332,上海,9
769121,天津,23
51641759,杭州,2
51068591,衢州,2
69721447,西安,1
40636184,上海,81
36272703,沈阳,2
17392525,杭州,4
48431716,北京,16
36150670,null,1
51260357,北京,6
5274541,浦东新区,5
923145,北京,14
79715619,西安,18
91556110,徐州,2
49178482,null,4
17081486,浙江宁波,6
43457616,上海市,3
41650859,武汉,7
77570225,长春,7
91541455,济南,1
45590214,鄂尔多斯,1
1057513,无锡市,2
30791248,青岛市,4
38307403,北京,1
17447709,广西,3
53362028,大连,1
19619021,null,8
59669485,广州,7
43623724,山东潍坊,31
52026424,null,1
78607858,西安,6
18176892,四川成都,1
43116370,null,1
36720137,广东佛山,4
195388,null,3
30863127,上海,3
92768802,null,1
62499568,null,5
31151503,南通,2
80631244,武汉,4
64104847,林芝,1
71822230,null,1
17484766,北京,19
55491377,广东东莞,1
56379297,西安,2
67758235,广州,3
32315479,海淀,2
1003823,合肥,5
17419805,北京,2
83909518,广州,4
70409806,长春,4
38705950,咸阳,1
10692909,北京,1
45862374,成都,3
58620833,常州,5
92726659,福州,7
72132838,广东惠州,1
40757726,武汉,6
36213317,广州,4
48339910,郑州,3
41650066,北京,4
86121881,北京,1
86332698,宁波,2
49156490,null,1
17554091,沈阳,5
1398732,河东区,21
17590036,常州,4
43745595,贵阳,2
73066810,石家庄,1
50682960,null,1
39787846,河北保定,3
55835378,长春,1
40950403,吉林市,4
80320430,广州,2
52962863,null,2
60546851,北京,2
38080960,西安,9
31980815,景德镇市,3
57653319,null,1
91633803,秦皇岛,1
79988132,皖,3
41247851,潍坊,3
51978627,广州,1
32765463,唐山,1
71422836,null,3
19949837,北京,6
17717097,上海,27
51834852,虹口,5
17786516,null,2
17105103,上海,5
19593103,上海,4
19185840,北京,5
50056386,帝都,9
39573589,昆山,1
73041042,沈阳,4
19506773,绵阳,7
70016369,null,4
55984278,乌鲁木齐,1
53734246,null,1
85428974,汉中,1
42111752,昆明,1
84337236,null,1
36509699,厦门,2
51193753,南昌,1
84417893,null,2
57286807,广西北海,2
32653520,null,1
44922878,长沙,8
2649784,石家庄市,16
66487373,深圳,4
48801011,null,12
50337219,天津,1
50891966,北京,320
10272885,西安,34
36055667,湛江,1
5532963,上海,19
12777,北京,44
53382300,南京,2
70211735,null,8
5077461,河北 廊坊 固安,4
63720766,沈阳,4
91495796,北京,2
86858215,东城,1
40861030,null,1
41805598,深圳市,3
68362901,null,3
34080534,哈尔滨,2
43874151,大连,1
17250558,西安,10
30634460,乐山,2
30109215,苏州,1
69952236,null,1
87292089,北京,3
60589891,西安,52
64383142,武汉,2
81182078,杭州,4
90600807,重庆,2
50190053,广州,2
74273947,null,5
19005257,浙江衢州,13
32520760,南宁,3
44847204,上海,1
64184209,null,
77470026,广东 佛山,9
43728088,四川·都江堰,4
89661014,大同,10
91535061,杭州,3
91622566,null,2
32481340,潍坊,58
19717701,成都,5
38023853,null,1
1017982,哈尔滨,19
34955040,null,2
90149462,广州,2
47840989,河北石家庄市,16
58433225,哈尔滨,6
57582612,天津,1
5157785,普陀区,18
82567616,贵阳,2
65218693,大庆,2
92697757,河北省邢台市桥西区,9
69464937,深圳,1
17186406,杭州,2
90172010,西安,4
52592924,汕头,1
44737278,沈阳,1
86844756,江苏省常熟市,5
32247395,小楼一夜听春雨,3
5148467,成都,10
37809537,昌平,1
19151875,西安,15
43045499,null,3
84561090,长沙,3
17541615,南通,2
81229898,null,1
92708687,上海,2
42883465,哈尔滨,4
76767289,厦门,3
5247227,贵阳,2
19397164,青岛,2
33261736,西城,25
31650412,鼓浪屿,15
75389929,上海,1
70188267,北京,7
5112974,大连,2
66041466,太原,3
91473356,朝阳,1
118705,北京,4
38548107,大连,3
5654343,北京,3
46780573,馬來西亞,4
75920818,北京,2
71508591,梅州,1
5592645,莆田,5
76126195,广西柳州,2
39265223,null,1
92813556,深圳,2
5489708,北京朝阳区,24
46313763,上海,2
92786623,上海,1
35750151,杭州,3
156542,景德镇,2
75438080,北京,3
42668164,null,1
69650746,洛杉矶,3
5330490,河西区,5
5175539,弄堂里巷,16
46844199,三明,1
10886600,天津,11
13039350,深圳,1
5697132,房山区,4
19900099,null,2
64946379,广州,7
17107109,上海,2
81185123,大庆,3
57006737,南京,1
61090650,南开,1
5622392,芜湖,3
31442456,南岸,2
30557918,成都,6
17709374,西安,12
33537494,长沙,1
17134603,北京,4
71681069,南京,2
90198024,西安,29
39664738,上海,5
77296531,深圳,24
82695948,天津,3
69710425,沈阳,2
1017732,丹东,2
93150676,湖南张家界,1
72390849,南京,1
81194016,沈阳,2
19082003,武汉,3
75258080,大连,1
615634,苏州,3
76164151,null,3
52613367,北京,1
297750,无锡,190
1097184,上海市,3
90325504,比利时,1
55050672,null,39
93134177,无锡,2
128938,null,9
366344,贵阳,7
10280364,天津,24
10810620,null,1
33214239,null,5
90536638,厦门,3
872628,大连,4
19658474,天津市宁河县,8
91494518,拉萨,2
70966844,null,3
78325529,潍坊,1
58535710,内蒙古赤峰市,3
61047639,杭州,3
39553272,成都,1
357912,天津,82
43723848,广州,2
76980595,null,2
71390275,深圳,5
35994061,null,1
68781752,杭州,3
90513751,杭州,1
91529859,上海,4
7354515,武汉,10
42892969,沈阳,2
41759983,广州,3
40608447,成都,5
58401736,鞍山,3
66971129,广州,1
5032549,朝阳区,13
86878163,廣州,2
38542121,null,1
60065771,南昌,5
80222979,null,3
31432732,东莞,2
136176,山东 济南,241
80440668,南通,4
130729,北京,7
38242397,北京,11
57017918,成都,12
17096335,西安,18
89995702,null,4
58297744,北京,9
60699054,佛山,1
92857663,null,2
89361474,null,2
40652340,重庆,7
10626658,哈尔滨,2
346493,null,1
86776439,武汉,10
91656964,成都,1
19282655,哈尔滨,3
37560469,广州,1
91779716,null,1
82684475,南宁,1
67756820, ZJ .)(广州,3
75701880,大连,2
333604,南京,25
49816051,null,1
49980153,大连,2
37080335,杭州,1
75068668,济南,1
92893587,null,1
548635,上海,22
48767524,null,2
55839473,泉州,1
19360535,成都,1
38334859,null,3
68326130,贵阳,4
62773215,西安,3
