19089015,37.890277,112.550864,18,2012-12-22
17325063,26.047125,119.330221,49,2012-12-23
366605,30.002365,120.592467,8,2012-12-23
10017787,38.048684,114.520828,31,2012-12-23
577804,33.317446,103.934044,1,2012-12-23
633181,22.546054,114.025974,11,2012-12-23
17145259,24.452340,118.073672,27,2012-12-24
491777,38.048684,114.520828,31,2012-12-24
491777,38.227073,114.570201,31,2012-12-24
491777,38.227073,114.570201,31,2012-12-24
17362082,26.875351,100.229628,16,2012-12-25
17274101,37.610401,120.522800,65,2012-12-25
17132728,34.657368,112.447525,2,2012-12-25
160715,18.257776,109.522771,14,2012-12-26
413915,28.013633,109.518882,25,2012-12-26
413915,29.124889,110.481620,40,2012-12-26
413915,29.544606,106.530635,9,2012-12-26
413915,34.527350,110.090016,51,2012-12-26
17192660,29.662557,91.111891,15,2012-12-27
575593,37.890277,112.550864,18,2012-12-27
413915,29.507004,103.400912,41,2012-12-27
575593,37.148090,112.265493,7,2012-12-27
849140,29.948227,122.326968,57,2012-12-28
17628666,29.124889,110.481620,40,2012-12-28
311594,32.057236,118.778074,17,2012-12-30
715064,28.198381,112.958124,53,2012-12-30
633181,25.049153,102.714601,10,2012-12-30
17053471,24.489231,118.103886,27,2012-12-30
17145259,30.679943,104.067923,12,2012-12-31
17477697,29.662557,91.111891,15,2012-12-31
479916,24.452340,118.073672,27,2012-12-31
17140763,36.682785,117.024967,6,2012-12-31
17274101,29.610014,119.051449,66,2012-12-31
17094857,24.489231,118.103886,27,2012-12-31
1016289,39.929986,116.395645,20,2013-01-01
5236023,45.773225,126.657717,30,2013-01-01
633181,25.049153,102.714601,10,2013-01-02
19088611,39.929986,116.395645,20,2013-01-02
466791,31.148577,103.889866,12,2013-01-02
5210297,22.293586,114.186124,11,2013-01-02
17274101,36.682785,117.024967,6,2013-01-02
17251242,27.907358,99.831599,58,2013-01-02
5210297,22.546054,114.025974,11,2013-01-03
5210297,22.546054,114.025974,11,2013-01-03
10158442,31.249162,121.487899,8,2013-01-03
17053471,24.901652,118.600362,56,2013-01-03
17263867,22.293586,114.186124,11,2013-01-03
1058574,28.689578,115.893528,59,2013-01-03
17427009,30.679943,104.067923,12,2013-01-03
17567584,22.293586,114.186124,11,2013-01-03
538337,30.002365,120.592467,8,2013-01-03
5557407,29.507004,103.400912,41,2013-01-04
853843,31.249162,121.487899,8,2013-01-04
17502695,31.249162,121.487899,8,2013-01-04
5210297,22.546054,114.025974,11,2013-01-04
17337612,30.259244,120.219375,8,2013-01-05
245503,37.890277,112.550864,18,2013-01-05
477871,39.143930,117.210813,5,2013-01-06
17337612,31.249162,121.487899,8,2013-01-06
799727,40.828319,111.660351,29,2013-01-06
17337612,39.929986,116.395645,20,2013-01-06
843158,35.105365,112.405268,2,2013-01-07
17251242,31.570037,120.305456,8,2013-01-07
853843,26.047125,119.330221,49,2013-01-08
491777,38.048684,114.520828,31,2013-01-09
5203196,26.629907,106.709177,22,2013-01-09
575593,35.038859,111.006854,51,2013-01-09
799727,27.121630,108.475888,60,2013-01-10
17287888,18.257776,109.522771,14,2013-01-10
17253671,36.666868,117.002502,6,2013-01-11
162594,22.293586,114.186124,11,2013-01-11
17253671,36.666868,117.002502,6,2013-01-12
17496424,18.257776,109.522771,14,2013-01-12
17496424,18.257776,109.522771,14,2013-01-12
5161664,36.105215,120.384428,19,2013-01-12
10017787,38.886565,115.494810,47,2013-01-12
5161664,39.948793,116.388180,20,2013-01-12
